Pile 1
Card 4 is a face down 17.
Card 5 is a face down 19.
Card 6 is a face down 20.
Card 7 is a face up 18.
Card 8 is a face down 16.
Card 9 is a face down 14.
Card 10 is a face down 12.
Card 11 is a face down 9.
Card 12 is a face up 7.
Card 13 is a face down 5.
Card 14 is a face down 3.
Card 15 is a face down 1.
Card 16 is a face down 2.
Card 17 is a face down 4.
Card 18 is a face down 6.
Card 19 is a face up 8.
Card 20 is a face down 10.
Pile 22
Card 23 is a face up 12.
Card 2 is a face up 31.
Card 20 is a face down 6.
Card 36 is a face down 39.
Card 27 is a face up 20.
Card 8 is a face down 19.
Card 19 is a face down 4.
Card 25 is a face up 16.
Card 29 is a face down 24.
Card 10 is a face down 15.
Card 9 is a face down 17.
Card 26 is a face down 18.
Card 1 is a face down 33.
Card 34 is a face up 35.
Card 38 is a face down 43.
Card 7 is a face up 21.
Card 11 is a face up 13.
Card 35 is a face up 37.
Card 37 is a face up 41.
Card 6 is a face down 23.
Card 14 is a face up 7.
Card 30 is a face up 26.
Card 39 is a face up 45.
Card 12 is a face down 11.
Card 13 is a face down 9.
Card 24 is a face down 14.
Card 16 is a face up 3.
Card 32 is a face down 30.
Card 33 is a face up 32.
Card 5 is a face down 25.
Card 3 is a face down 29.
Card 17 is a face up 1.
Card 22 is a face up 10.
Card 31 is a face up 28.
Card 18 is a face down 2.
Card 28 is a face up 22.
Card 21 is a face down 8.
Card 4 is a face up 27.
Card 15 is a face down 5.
Pile 23
Card 18 is a face down 80.
Card 20 is a face down 84.
Card 7 is a face up 58.
Card 19 is a face up 82.
Card 23 is a face down 90.
Card 1 is a face up 46.
Card 28 is a face up 85.
Card 8 is a face up 60.
Card 34 is a face up 73.
Card 21 is a face down 86.
Card 2 is a face down 48.
Card 25 is a face up 91.
Card 35 is a face down 71.
Card 30 is a face up 81.
Card 3 is a face up 50.
Card 27 is a face up 87.
Card 13 is a face down 70.
Card 37 is a face down 67.
Card 16 is a face down 76.
Card 6 is a face down 56.
Card 32 is a face down 77.
Card 15 is a face up 74.
Card 9 is a face up 62.
Card 12 is a face down 68.
Card 26 is a face down 89.
Card 36 is a face up 69.
Card 10 is a face up 64.
Card 4 is a face up 52.
Card 5 is a face up 54.
Card 17 is a face up 78.
Card 29 is a face down 83.
Card 11 is a face up 66.
Card 33 is a face up 75.
Card 31 is a face up 79.
Card 24 is a face down 92.
Card 22 is a face up 88.
Card 14 is a face down 72.
Pile 24
Card 3 is a face up 23.
Card 13 is a face up 38.
Card 4 is a face down 25.
Card 11 is a face down 39.
Card 8 is a face down 33.
Card 7 is a face up 31.
Card 6 is a face down 29.
Card 5 is a face up 27.
Card 14 is a face down 36.
Card 9 is a face up 35.
Card 15 is a face up 34.
Card 16 is a face down 32.
Card 10 is a face up 37.
Card 2 is a face down 21.
Card 17 is a face down 30.
Card 1 is a face down 19.
Card 18 is a face up 28.
Card 12 is a face down 40.
Pile 25
Card 13 is a face up 3.
Card 42 is a face up 48.
Card 43 is a face up 46.
Card 2 is a face up 25.
Card 50 is a face down 32.
Card 46 is a face down 40.
Card 35 is a face up 43.
Card 6 is a face up 17.
Card 15 is a face down 2.
Card 44 is a face up 44.
Card 37 is a face down 47.
Card 7 is a face up 15.
Card 4 is a face up 21.
Card 28 is a face down 29.
Card 11 is a face up 7.
Card 41 is a face down 50.
Card 14 is a face up 1.
Card 30 is a face up 33.
Card 17 is a face up 6.
Card 49 is a face down 34.
Card 32 is a face up 37.
Card 8 is a face up 13.
Card 18 is a face up 8.
Card 36 is a face up 45.
Card 21 is a face up 14.
Card 10 is a face down 9.
Card 48 is a face down 36.
Card 38 is a face down 49.
Card 24 is a face down 20.
Card 45 is a face down 42.
Card 9 is a face up 11.
Card 19 is a face down 10.
Card 29 is a face down 31.
Card 20 is a face down 12.
Card 39 is a face up 51.
Card 12 is a face down 5.
Card 51 is a face down 30.
Card 47 is a face down 38.
Card 33 is a face up 39.
Card 3 is a face down 23.
Card 34 is a face down 41.
Card 31 is a face down 35.
Card 23 is a face up 18.
Card 25 is a face down 22.
Card 22 is a face up 16.
Card 1 is a face up 27.
Card 27 is a face up 26.
Card 26 is a face down 24.
Card 40 is a face up 52.
Card 5 is a face up 19.
Card 16 is a face up 4.
Pile 26
Card 41 is a face up 2.
Card 4 is a face down 36.
Card 13 is a face up 54.
Card 39 is a face down 6.
Card 27 is a face up 31.
Card 30 is a face up 24.
Card 15 is a face down 55.
Card 48 is a face down 13.
Card 45 is a face down 7.
Card 46 is a face down 9.
Card 49 is a face down 15.
Card 10 is a face up 48.
Card 34 is a face down 16.
Card 6 is a face down 40.
Card 9 is a face up 46.
Card 31 is a face down 22.
Card 35 is a face up 14.
Card 38 is a face down 8.
Card 1 is a face up 30.
Card 37 is a face up 10.
Card 8 is a face up 44.
Card 23 is a face up 39.
Card 21 is a face up 43.
Card 43 is a face down 3.
Card 24 is a face down 37.
Card 42 is a face down 1.
Card 40 is a face up 4.
Card 3 is a face up 34.
Card 17 is a face down 51.
Card 26 is a face up 33.
Card 11 is a face up 50.
Card 16 is a face down 53.
Card 29 is a face up 26.
Card 19 is a face down 47.
Card 33 is a face down 18.
Card 28 is a face down 28.
Card 32 is a face down 20.
Card 36 is a face up 12.
Card 14 is a face up 56.
Card 22 is a face up 41.
Card 18 is a face down 49.
Card 12 is a face down 52.
Card 2 is a face down 32.
Card 7 is a face down 42.
Card 47 is a face up 11.
Card 44 is a face up 5.
Card 25 is a face down 35.
Card 20 is a face down 45.
Card 5 is a face down 38.
Pile 27
Card 56 is a face down 19.
Card 1 is a face down 51.
Card 53 is a face up 25.
Card 17 is a face down 83.
Card 68 is a face down 6.
Card 20 is a face down 89.
Card 46 is a face down 39.
Card 26 is a face up 80.
Card 78 is a face up 26.
Card 41 is a face up 49.
Card 63 is a face down 5.
Card 47 is a face up 37.
Card 54 is a face down 23.
Card 57 is a face up 17.
Card 22 is a face down 88.
Card 39 is a face up 54.
Card 71 is a face up 12.
Card 62 is a face up 7.
Card 61 is a face down 9.
Card 79 is a face down 28.
Card 72 is a face up 14.
Card 70 is a face down 10.
Card 19 is a face down 87.
Card 35 is a face up 62.
Card 29 is a face down 74.
Card 5 is a face up 59.
Card 28 is a face down 76.
Card 7 is a face up 63.
Card 45 is a face up 41.
Card 64 is a face down 3.
Card 16 is a face down 81.
Card 38 is a face up 56.
Card 9 is a face up 67.
Card 4 is a face up 57.
Card 31 is a face up 70.
Card 21 is a face down 90.
Card 14 is a face down 77.
Card 55 is a face down 21.
Card 3 is a face down 55.
Card 33 is a face down 66.
Card 49 is a face up 33.
Card 32 is a face down 68.
Card 8 is a face down 65.
Card 51 is a face down 29.
Card 74 is a face up 18.
Card 12 is a face up 73.
Card 13 is a face down 75.
Card 11 is a face down 71.
Card 27 is a face up 78.
Card 52 is a face down 27.
Card 59 is a face down 13.
Card 73 is a face up 16.
Card 24 is a face down 84.
Card 50 is a face up 31.
Card 76 is a face down 22.
Card 40 is a face up 52.
Card 66 is a face up 2.
Card 75 is a face down 20.
Card 80 is a face down 30.
Card 44 is a face up 43.
Card 48 is a face down 35.
Card 2 is a face up 53.
Card 37 is a face up 58.
Card 36 is a face down 60.
Card 18 is a face down 85.
Card 67 is a face up 4.
Card 77 is a face up 24.
Card 43 is a face up 45.
Card 65 is a face down 1.
Card 10 is a face up 69.
Card 30 is a face up 72.
Card 34 is a face up 64.
Card 58 is a face down 15.
Card 6 is a face up 61.
Card 60 is a face up 11.
Card 25 is a face down 82.
Card 42 is a face down 47.
Card 15 is a face up 79.
Card 23 is a face up 86.
Card 69 is a face down 8.
Pile 28
Card 13 is a face up 80.
Card 31 is a face down 81.
Card 22 is a face up 98.
Card 48 is a face down 46.
Card 32 is a face up 79.
Card 9 is a face down 72.
Card 10 is a face down 74.
Card 41 is a face down 61.
Card 21 is a face down 96.
Card 40 is a face down 63.
Card 63 is a face up 16.
Card 36 is a face up 71.
Card 30 is a face down 83.
Card 53 is a face up 36.
Card 57 is a face down 28.
Card 66 is a face up 10.
Card 59 is a face down 24.
Card 6 is a face down 66.
Card 56 is a face up 30.
Card 35 is a face up 73.
Card 47 is a face up 48.
Card 39 is a face up 65.
Card 8 is a face down 70.
Card 55 is a face up 32.
Card 60 is a face up 22.
Card 3 is a face down 60.
Card 28 is a face down 87.
Card 49 is a face up 44.
Card 24 is a face up 95.
Card 42 is a face up 59.
Card 37 is a face down 69.
Card 46 is a face up 50.
Card 17 is a face up 88.
Card 18 is a face up 90.
Card 50 is a face down 42.
Card 62 is a face up 18.
Card 14 is a face up 82.
Card 34 is a face down 75.
Card 38 is a face down 67.
Card 27 is a face up 89.
Card 1 is a face up 56.
Card 29 is a face up 85.
Card 15 is a face down 84.
Card 11 is a face up 76.
Card 20 is a face up 94.
Card 19 is a face up 92.
Card 26 is a face down 91.
Card 52 is a face up 38.
Card 7 is a face up 68.
Card 2 is a face down 58.
Card 65 is a face down 12.
Card 16 is a face down 86.
Card 43 is a face up 57.
Card 45 is a face up 52.
Card 5 is a face down 64.
Card 67 is a face up 8.
Card 33 is a face up 77.
Card 4 is a face down 62.
Card 25 is a face up 93.
Card 61 is a face up 20.
Card 23 is a face down 97.
Card 54 is a face down 34.
Card 44 is a face up 54.
Card 58 is a face up 26.
Card 64 is a face down 14.
Card 51 is a face up 40.
Card 12 is a face down 78.
Pile 29
Card 13 is a face up 26.
Card 22 is a face down 8.
Card 14 is a face down 24.
Card 11 is a face up 30.
Card 12 is a face up 28.
Card 20 is a face up 12.
Card 15 is a face up 22.
Card 4 is a face down 44.
Card 9 is a face down 34.
Card 18 is a face down 16.
Card 17 is a face up 18.
Card 2 is a face down 48.
Card 19 is a face down 14.
Card 1 is a face up 50.
Card 8 is a face up 36.
Card 5 is a face down 42.
Card 10 is a face down 32.
Card 16 is a face down 20.
Card 3 is a face up 46.
Card 7 is a face up 38.
Card 23 is a face down 6.
Card 21 is a face down 10.
Card 6 is a face up 40.
Pile 30
Card 51 is a face up 64.
Card 37 is a face down 35.
Card 56 is a face up 74.
Card 29 is a face up 19.
Card 24 is a face down 9.
Card 32 is a face up 25.
Card 20 is a face down 1.
Card 66 is a face up 73.
Card 7 is a face up 26.
Card 42 is a face up 46.
Card 54 is a face up 70.
Card 5 is a face up 30.
Card 14 is a face down 12.
Card 31 is a face up 23.
Card 34 is a face up 29.
Card 57 is a face up 76.
Card 59 is a face down 80.
Card 71 is a face up 63.
Card 30 is a face up 21.
Card 69 is a face up 67.
Card 26 is a face down 13.
Card 47 is a face down 56.
Card 67 is a face up 71.
Card 8 is a face down 24.
Card 33 is a face up 27.
Card 40 is a face down 42.
Card 53 is a face down 68.
Card 50 is a face down 62.
Card 18 is a face up 4.
Card 13 is a face up 14.
Card 25 is a face down 11.
Card 44 is a face down 50.
Card 23 is a face down 7.
Card 62 is a face down 81.
Card 38 is a face down 37.
Card 55 is a face down 72.
Card 12 is a face up 16.
Card 4 is a face down 32.
Card 3 is a face down 34.
Card 63 is a face up 79.
Card 10 is a face up 20.
Card 11 is a face down 18.
Card 21 is a face up 3.
Card 19 is a face up 2.
Card 65 is a face up 75.
Card 9 is a face up 22.
Card 48 is a face down 58.
Card 61 is a face up 83.
Card 60 is a face down 82.
Card 49 is a face down 60.
Card 36 is a face up 33.
Card 6 is a face up 28.
Card 41 is a face down 44.
Card 35 is a face up 31.
Card 16 is a face up 8.
Card 70 is a face down 65.
Card 22 is a face up 5.
Card 2 is a face down 36.
Card 46 is a face down 54.
Card 28 is a face down 17.
Card 45 is a face down 52.
Card 27 is a face up 15.
Card 39 is a face down 40.
Card 17 is a face down 6.
Card 1 is a face up 38.
Card 68 is a face up 69.
Card 64 is a face up 77.
Card 52 is a face up 66.
Card 58 is a face down 78.
Card 15 is a face down 10.
Card 43 is a face down 48.
Pile 31
Card 13 is a face up 4.
Card 27 is a face up 33.
Card 25 is a face down 29.
Card 32 is a face down 42.
Card 16 is a face down 10.
Card 34 is a face up 38.
Card 21 is a face up 20.
Card 4 is a face down 15.
Card 23 is a face up 25.
Card 1 is a face down 21.
Card 8 is a face down 7.
Card 19 is a face up 16.
Card 17 is a face up 12.
Card 28 is a face down 35.
Card 5 is a face down 13.
Card 2 is a face down 19.
Card 30 is a face down 39.
Card 18 is a face down 14.
Card 6 is a face up 11.
Card 22 is a face down 23.
Card 26 is a face down 31.
Card 31 is a face up 41.
Card 14 is a face up 6.
Card 11 is a face down 1.
Card 10 is a face up 3.
Card 9 is a face down 5.
Card 3 is a face up 17.
Card 15 is a face up 8.
Card 12 is a face up 2.
Card 29 is a face up 37.
Card 24 is a face up 27.
Card 33 is a face down 40.
Card 7 is a face down 9.
Card 20 is a face down 18.
Pile 32
Card 26 is a face down 10.
Card 15 is a face down 13.
Card 13 is a face up 17.
Card 22 is a face down 2.
Card 12 is a face up 19.
Card 20 is a face down 3.
Card 24 is a face down 6.
Card 17 is a face up 9.
Card 8 is a face up 27.
Card 10 is a face down 23.
Card 1 is a face down 41.
Card 6 is a face up 31.
Card 16 is a face down 11.
Card 7 is a face down 29.
Card 2 is a face down 39.
Card 27 is a face up 12.
Card 3 is a face down 37.
Card 4 is a face up 35.
Card 5 is a face up 33.
Card 23 is a face up 4.
Card 25 is a face up 8.
Card 9 is a face down 25.
Card 14 is a face up 15.
Card 19 is a face up 5.
Card 11 is a face down 21.
Card 18 is a face up 7.
Card 21 is a face up 1.
Pile 33
Card 24 is a face up 94.
Card 33 is a face up 89.
Card 52 is a face up 51.
Card 61 is a face down 32.
Card 40 is a face down 75.
Card 55 is a face down 44.
Card 67 is a face up 20.
Card 36 is a face down 83.
Card 53 is a face down 49.
Card 57 is a face down 40.
Card 21 is a face up 88.
Card 19 is a face up 84.
Card 63 is a face down 28.
Card 22 is a face down 90.
Card 41 is a face down 73.
Card 26 is a face up 98.
Card 30 is a face down 95.
Card 65 is a face up 24.
Card 2 is a face up 50.
Card 59 is a face down 36.
Card 50 is a face up 55.
Card 60 is a face up 34.
Card 38 is a face down 79.
Card 68 is a face down 18.
Card 4 is a face up 54.
Card 48 is a face up 59.
Card 6 is a face up 58.
Card 3 is a face down 52.
Card 11 is a face down 68.
Card 32 is a face up 91.
Card 56 is a face up 42.
Card 46 is a face down 63.
Card 31 is a face up 93.
Card 58 is a face down 38.
Card 14 is a face up 74.
Card 7 is a face up 60.
Card 13 is a face up 72.
Card 25 is a face down 96.
Card 49 is a face down 57.
Card 42 is a face up 71.
Card 18 is a face down 82.
Card 16 is a face down 78.
Card 37 is a face down 81.
Card 34 is a face down 87.
Card 8 is a face down 62.
Card 66 is a face down 22.
Card 27 is a face down 100.
Card 23 is a face down 92.
Card 64 is a face down 26.
Card 5 is a face down 56.
Card 15 is a face down 76.
Card 47 is a face up 61.
Card 12 is a face down 70.
Card 1 is a face up 48.
Card 10 is a face down 66.
Card 54 is a face up 46.
Card 9 is a face up 64.
Card 69 is a face down 16.
Card 29 is a face down 97.
Card 62 is a face up 30.
Card 51 is a face down 53.
Card 43 is a face down 69.
Card 45 is a face down 65.
Card 35 is a face down 85.
Card 44 is a face up 67.
Card 17 is a face down 80.
Card 20 is a face up 86.
Card 39 is a face down 77.
Card 28 is a face up 99.
Pile 34
Card 13 is a face down 5.
Card 31 is a face up 33.
Card 47 is a face down 42.
Card 43 is a face up 50.
Card 39 is a face down 49.
Card 22 is a face down 14.
Card 30 is a face up 31.
Card 10 is a face down 11.
Card 9 is a face down 13.
Card 21 is a face up 12.
Card 29 is a face up 28.
Card 1 is a face down 29.
Card 19 is a face up 8.
Card 8 is a face down 15.
Card 5 is a face up 21.
Card 45 is a face up 46.
Card 16 is a face up 2.
Card 23 is a face down 16.
Card 3 is a face down 25.
Card 14 is a face down 3.
Card 24 is a face up 18.
Card 28 is a face down 26.
Card 15 is a face up 1.
Card 12 is a face down 7.
Card 38 is a face down 47.
Card 40 is a face down 51.
Card 35 is a face down 41.
Card 6 is a face down 19.
Card 36 is a face up 43.
Card 20 is a face up 10.
Card 34 is a face up 39.
Card 37 is a face down 45.
Card 42 is a face down 52.
Card 33 is a face up 37.
Card 11 is a face down 9.
Card 17 is a face up 4.
Card 46 is a face up 44.
Card 32 is a face up 35.
Card 2 is a face down 27.
Card 41 is a face up 53.
Card 27 is a face down 24.
Card 18 is a face down 6.
Card 7 is a face up 17.
Card 44 is a face down 48.
Card 26 is a face down 22.
Card 4 is a face down 23.
Card 25 is a face down 20.
Pile 35
Card 12 is a face down 1.
Card 13 is a face down 3.
Card 1 is a face up 22.
Card 20 is a face down 17.
Card 15 is a face up 7.
Card 30 is a face up 38.
Card 22 is a face up 21.
Card 33 is a face down 44.
Card 7 is a face down 10.
Card 16 is a face down 9.
Card 14 is a face down 5.
Card 27 is a face up 32.
Card 2 is a face down 20.
Card 25 is a face up 28.
Card 11 is a face down 2.
Card 29 is a face down 36.
Card 28 is a face up 34.
Card 9 is a face up 6.
Card 32 is a face down 42.
Card 5 is a face up 14.
Card 34 is a face down 43.
Card 31 is a face down 40.
Card 35 is a face down 41.
Card 4 is a face up 16.
Card 8 is a face down 8.
Card 10 is a face up 4.
Card 21 is a face up 19.
Card 19 is a face down 15.
Card 3 is a face down 18.
Card 6 is a face up 12.
Card 23 is a face up 24.
Card 24 is a face up 26.
Card 17 is a face down 11.
Card 18 is a face down 13.
Card 36 is a face up 39.
Card 26 is a face down 30.
Pile 36
Card 9 is a face up 30.
Card 6 is a face down 36.
Card 29 is a face down 11.
Card 51 is a face down 56.
Card 15 is a face up 18.
Card 27 is a face down 7.
Card 13 is a face up 22.
Card 1 is a face down 46.
Card 35 is a face up 23.
Card 41 is a face up 35.
Card 8 is a face down 32.
Card 4 is a face up 40.
Card 40 is a face down 33.
Card 57 is a face up 68.
Card 38 is a face up 29.
Card 45 is a face down 43.
Card 11 is a face down 26.
Card 26 is a face down 5.
Card 7 is a face up 34.
Card 32 is a face down 17.
Card 34 is a face down 21.
Card 10 is a face up 28.
Card 50 is a face down 54.
Card 46 is a face up 45.
Card 16 is a face up 16.
Card 17 is a face up 14.
Card 47 is a face up 48.
Card 36 is a face down 25.
Card 18 is a face down 12.
Card 19 is a face up 10.
Card 2 is a face down 44.
Card 28 is a face down 9.
Card 33 is a face up 19.
Card 48 is a face down 50.
Card 39 is a face down 31.
Card 49 is a face down 52.
Card 37 is a face down 27.
Card 30 is a face down 13.
Card 55 is a face down 64.
Card 22 is a face down 4.
Card 25 is a face up 3.
Card 3 is a face up 42.
Card 23 is a face up 2.
Card 52 is a face down 58.
Card 12 is a face down 24.
Card 54 is a face down 62.
Card 53 is a face down 60.
Card 42 is a face up 37.
Card 43 is a face up 39.
Card 20 is a face down 8.
Card 44 is a face up 41.
Card 56 is a face up 66.
Card 14 is a face down 20.
Card 31 is a face up 15.
Card 21 is a face down 6.
Card 5 is a face up 38.
Card 24 is a face up 1.
Pile 37
Card 75 is a face down 91.
Card 25 is a face up 7.
Card 23 is a face down 3.
Card 94 is a face up 53.
Card 69 is a face up 96.
Card 66 is a face up 90.
Card 36 is a face down 29.
Card 35 is a face down 27.
Card 58 is a face down 74.
Card 72 is a face up 97.
Card 40 is a face down 37.
Card 77 is a face down 87.
Card 76 is a face down 89.
Card 90 is a face up 61.
Card 11 is a face down 22.
Card 5 is a face up 34.
Card 74 is a face up 93.
Card 85 is a face down 71.
Card 8 is a face up 28.
Card 37 is a face up 31.
Card 70 is a face down 98.
Card 34 is a face down 25.
Card 49 is a face up 56.
Card 30 is a face up 17.
Card 82 is a face up 77.
Card 28 is a face up 13.
Card 32 is a face up 21.
Card 24 is a face up 5.
Card 62 is a face down 82.
Card 64 is a face up 86.
Card 13 is a face down 18.
Card 56 is a face up 70.
Card 93 is a face down 55.
Card 50 is a face down 58.
Card 20 is a face down 4.
Card 15 is a face up 14.
Card 84 is a face up 73.
Card 79 is a face down 83.
Card 6 is a face up 32.
Card 67 is a face up 92.
Card 88 is a face down 65.
Card 80 is a face up 81.
Card 4 is a face down 36.
Card 19 is a face down 6.
Card 71 is a face up 99.
Card 89 is a face up 63.
Card 95 is a face down 51.
Card 16 is a face up 12.
Card 61 is a face up 80.
Card 17 is a face down 10.
Card 3 is a face up 38.
Card 92 is a face up 57.
Card 47 is a face down 52.
Card 45 is a face down 48.
Card 12 is a face up 20.
Card 68 is a face up 94.
Card 31 is a face up 19.
Card 41 is a face down 39.
Card 39 is a face down 35.
Card 14 is a face up 16.
Card 18 is a face down 8.
Card 83 is a face up 75.
Card 43 is a face up 44.
Card 44 is a face down 46.
Card 53 is a face down 64.
Card 42 is a face down 41.
Card 73 is a face down 95.
Card 91 is a face up 59.
Card 65 is a face down 88.
Card 87 is a face up 67.
Card 46 is a face down 50.
Card 60 is a face down 78.
Card 27 is a face down 11.
Card 2 is a face down 40.
Card 26 is a face up 9.
Card 78 is a face up 85.
Card 9 is a face down 26.
Card 21 is a face down 2.
Card 38 is a face up 33.
Card 52 is a face down 62.
Card 33 is a face down 23.
Card 55 is a face up 68.
Card 7 is a face up 30.
Card 22 is a face up 1.
Card 54 is a face up 66.
Card 29 is a face down 15.
Card 10 is a face up 24.
Card 51 is a face up 60.
Card 81 is a face down 79.
Card 1 is a face down 42.
Card 63 is a face down 84.
Card 59 is a face up 76.
Card 57 is a face up 72.
Card 48 is a face down 54.
Card 86 is a face up 69.
Pile 38
Card 38 is a face up 39.
Card 29 is a face up 57.
Card 22 is a face up 71.
Card 44 is a face down 26.
Card 12 is a face up 58.
Card 36 is a face down 43.
Card 10 is a face up 54.
Card 59 is a face down 5.
Card 5 is a face down 44.
Card 33 is a face up 49.
Card 63 is a face up 13.
Card 4 is a face up 42.
Card 37 is a face down 41.
Card 25 is a face down 65.
Card 24 is a face down 67.
Card 55 is a face down 4.
Card 19 is a face down 72.
Card 20 is a face down 74.
Card 9 is a face down 52.
Card 45 is a face down 24.
Card 16 is a face up 66.
Card 47 is a face down 20.
Card 52 is a face up 10.
Card 48 is a face up 18.
Card 34 is a face up 47.
Card 46 is a face up 22.
Card 64 is a face up 15.
Card 49 is a face down 16.
Card 1 is a face down 36.
Card 18 is a face down 70.
Card 32 is a face down 51.
Card 54 is a face up 6.
Card 43 is a face up 28.
Card 66 is a face down 19.
Card 2 is a face down 38.
Card 51 is a face up 12.
Card 65 is a face up 17.
Card 41 is a face down 32.
Card 15 is a face up 64.
Card 35 is a face up 45.
Card 17 is a face down 68.
Card 40 is a face up 34.
Card 56 is a face down 2.
Card 31 is a face up 53.
Card 3 is a face down 40.
Card 14 is a face down 62.
Card 58 is a face up 3.
Card 21 is a face down 73.
Card 6 is a face up 46.
Card 28 is a face up 59.
Card 50 is a face up 14.
Card 8 is a face up 50.
Card 23 is a face down 69.
Card 30 is a face down 55.
Card 42 is a face down 30.
Card 11 is a face up 56.
Card 57 is a face down 1.
Card 61 is a face down 9.
Card 7 is a face up 48.
Card 60 is a face down 7.
Card 27 is a face down 61.
Card 13 is a face up 60.
Card 62 is a face down 11.
Card 26 is a face up 63.
Card 53 is a face down 8.
Card 39 is a face down 37.
Pile 39
Card 14 is a face down 23.
Card 8 is a face up 35.
Card 29 is a face up 8.
Card 9 is a face down 33.
Card 25 is a face up 1.
Card 34 is a face down 18.
Card 20 is a face down 11.
Card 44 is a face up 38.
Card 10 is a face up 31.
Card 4 is a face down 43.
Card 24 is a face up 3.
Card 38 is a face up 26.
Card 2 is a face up 47.
Card 28 is a face up 6.
Card 11 is a face up 29.
Card 30 is a face down 10.
Card 19 is a face down 13.
Card 40 is a face down 30.
Card 26 is a face down 2.
Card 42 is a face down 34.
Card 48 is a face down 46.
Card 7 is a face up 37.
Card 18 is a face up 15.
Card 22 is a face down 7.
Card 1 is a face down 49.
Card 47 is a face down 44.
Card 23 is a face up 5.
Card 49 is a face down 48.
Card 33 is a face up 16.
Card 31 is a face down 12.
Card 6 is a face up 39.
Card 36 is a face down 22.
Card 13 is a face down 25.
Card 37 is a face down 24.
Card 17 is a face up 17.
Card 35 is a face up 20.
Card 15 is a face up 21.
Card 27 is a face down 4.
Card 45 is a face up 40.
Card 5 is a face up 41.
