Case 11: JKKDHIKIAFA
Case 12: BJDLEOKKMFMMFECHAABGEKDAOFKKGNEHOHEDN
Case 13: ELLJGBFAMJMGAAJHCFCAEIIGAH
Case 14: FHRHFCLFFGNPNERIAMOPDNN
Case 15: DBCDBACABD
Case 16: EFBBDEC
Case 17: CKHCBFICDJBADAFLGFFCDB
Case 18: CBEEEECEACCEEBADEBDECDEDACCCBCDD
Case 19: ECD
Case 20: AABBCABBABBCAAACCCA
Case 21: HCCCGGBCJABGGBB
Case 22: DFDFBGACCGIDIEEFAFF
Case 23: MDRHNDEDFIGRJLAELANGIOEKAHKMDE
Case 24: HBCC
Case 25: FCBCBFDBDGGAFABDADDECDGFBBAFGGGDBFFABAB
Case 26: DFCCADFDFCBEDBD
Case 27: BTDTNKPSRQSK
Case 28: HRKQDBHAAICIFJGFELHOKREQIBLQLRPBQH
Case 29: ACABBABBBCBABCAABBBBABAA
Case 30: CAAAABCBAC
Case 31: EDDBDFGGACFBADGGBFCCEBGBB
Case 32: CNMBLENICFBHDBKDOCBGKHCOOKLOBFCKDGDHKBHFOJMJCH
Case 33: BCHDAGEFGGAFIDAHGDIGCDCEGICGHICGBBBAFFFACD
Case 34: HDJFHCCEECFGBAAJCFIBAGGHIDFIIEBHHC
Case 35: ACCDCDDDBBDAADDDD
Case 36: FEAKKDHFLKMKDCAIK
Case 37: CDDACBBCACDBEEABBAEDCDBEAEADADACBDCAEACCCCA
Case 38: FGADGAFBGBGIDEDHGHFBJBHEAEDFABJFHJI
Case 39: DAABBCGDFAGBCBEABGGFBACFBBBDDC
Case 40: MMFLISKHIOEQFELJFCGDMR
Case 41: GPA
Case 42: J
Case 43: RIAGEKLMCPJHARQFQBGJSPMDQOLOARDPDDCHKKAMGHR
Case 44: AHBAHGDGGGEFDDCAEEGAHDABHDAGDGEEGFEFEAECGAHBDBC
Case 45: ISKQMDTGOEIIMKDLBFJSESTGEB
Case 46: HAHDBGIRGLACPIHALCBMRHHBIMOKRBFGBKHCQORC
Case 47: DEKGBDFCMFJJIBKDLBMHADKFDG
Case 48: ABBBBBAAABABBABABAABABAABBAABAAABBBBBBBBA
Case 49: HM
Case 50: FEAECIIFDEJHBEFFBBFAGCIDDCEAA
Case 51: EDGCEFABD
Case 52: ACCHBGECAEBGEECAGCBFGHAEHHCEDFEDHHDAFHDFEEEAAGAGB
Case 53: HB
Case 54: ICAADJGBKJBOOBMMNJDJHGCJCIHBHEJPPKGJKNKE
Case 55: BABCDAEDECDCDAABDD
Case 56: CIGGAGDAEECFEDAGHDEFDFCADDAFBDCBCGIADAIGEBCIDDD
Case 57: BBCBB
Case 58: DAEBDAFFBDGFADDEAEEDBCFADEACAFEDDBEGCCFDFEGEAC
Case 59: EKBOILF
Case 60: FEPIAPCFEMJFICEPQ
Case 61: AAADEEEDEABCEEAEDABDDDEBAEEBBEEBAECED
Case 62: JIIGEHGJADHBHCAFAEEBAJAEGFDHFBGFBEBGDAHE
Case 63: CCECDEECCBDCCEEABCBAEABCB
Case 64: BKHEIBQKPFIQLPBBCKCIFDBENGCDJQLKABPQDFAJCJIEHBFA
Case 65: D
Case 66: ECEEECDDECAADADAEEBCBAEDDBDABBDCACCEECEBBEDABBC
Case 67: EDEGCFBAEGBDEHFCHCEEBEF
Case 68: IJJCHDCDGFFBCFAHGFFHAHAEJCIJGICGHBJHHBADIH
Case 69: OOIANBCCEKAEHAPJMKHGFIDGIHJEEMHCKPCIAEKFPKJG
Case 70: GHDGLBJFHGJKKHEHEELBKCJEFCELFFL
Case 71: KJDMIRCDPIQOKPERIO
Case 72: DACBEEDEBCDBBBCDDCCBBDECCBACBAEAADDB
Case 73: DBCCBDDAC
Case 74: ACNFLGDNABK
Case 75: EAAGGFG
Case 76: BHID
Case 77: DDBDFECEEDAEAC
Case 78: DBGDCEDJAEGEB
Case 79: BAABCCCBCCBBBACCABAAABACAAABAACBAAACAC
Case 80: GGKKQHEBIFNGLJGOJMEENCJECNQ
Case 81: BAABBAAAABAABBBABBBBABAAAAABABBBB
Case 82: IJQFMHQGEAONMJKDCIAPHQGIBCHFAGFAPEFBCEPHEMDHFF
Case 83: LCMH
Case 84: ABFEDAGAAGCDJEIDCADAEIEJCJFAEEDG
Case 85: DKOJCPSRP
Case 86: BHDELQMLKMCFAHGOGMQ
Case 87: QLNNAHIHIDMNNAKHOLHFGJAAQPMOL
Case 88: ABDDCDBEDEBEEDCBBAFAAAECBDBAFFEEAFFAAEFEDECB
Case 89: ENN
